Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day,cek_total,cek_income,total_fix,cek_total_fix
834-25-9262,C,San Francisco,Normal,Female,Fashion accessories,81.68,4,16.336,0.3220801155845873,2014-03-20,12:12:00,Cash,326.72,4.761904762,16.336,9.1,2014,3,20,False,True,343.05600000000004,False
815-04-6282,C,Los Angeles,Member,Female,Sports and travel,64.97,5,16.2425,0.32017744676088433,2012-12-14,12:52:00,Credit Card,324.85,4.761904762,16.2425,6.5,2012,12,14,False,True,341.09250000000003,False
631-41-3108,A,San Francisco,Normal,Male,Home and lifestyle,46.33,7,16.2155,0.3196280129829167,2014-11-28,13:23:00,Credit Card,324.31,4.761904762,16.2155,7.4,2014,11,28,False,True,340.5255,False
725-56-0833,A,Los Angeles,Normal,Female,Health and beauty,32.32,10,16.16,0.3184986213282053,2013-12-30,16:49:00,Credit Card,323.2,4.761904762,16.16,10.0,2013,12,30,False,True,339.36,False
676-39-6028,A,Los Angeles,Member,Female,Electronic accessories,64.44,5,16.11,0.3174811513690058,2014-05-03,17:04:00,Cash,322.2,4.761904762,16.11,6.6,2014,5,3,False,True,338.31,False
246-55-6923,C,Seattle,Member,Female,Home and lifestyle,35.79,9,16.1055,0.3173895790726779,2012-10-18,15:06:00,Credit Card,322.11,4.761904762,16.1055,5.1,2012,10,18,False,True,338.2155,False
787-56-0757,C,Los Angeles,Member,Female,Food and beverages,80.36,4,16.072,0.3167078742000142,2014-12-02,18:45:00,Credit Card,321.44,4.761904762,16.072,8.3,2014,12,2,False,True,337.512,False
101-17-6199,A,Los Angeles,Normal,Male,Food and beverages,45.79,7,16.0265,0.31578197653714274,2013-05-17,19:44:00,Credit Card,320.53,4.761904762,16.0265,7.0,2013,5,17,False,True,336.55649999999997,False
311-13-6971,B,San Francisco,Member,Male,Sports and travel,31.99,10,15.995,0.31514097046284706,2012-08-31,15:18:00,Credit Card,319.9,4.761904762,15.995,9.9,2012,8,31,False,True,335.895,False
460-93-5834,A,San Diego,Normal,Male,Sports and travel,45.58,7,15.953,0.3142862956971195,2013-09-19,10:03:00,Cash,319.06,4.761904762,15.953,5.0,2013,9,19,False,True,335.01300000000003,False
374-38-5555,B,San Jose,Normal,Female,Fashion accessories,63.71,5,15.9275,0.3137673860179278,2014-04-17,19:30:00,Ewallet,318.55,4.761904762,15.9275,8.5,2014,4,17,False,True,334.4775,False
843-01-4703,B,Bakersfield,Member,Female,Home and lifestyle,35.38,9,15.921,0.3136351149232319,2013-06-08,19:50:00,Credit Card,318.42,4.761904762,15.921,9.6,2013,6,8,False,True,334.341,False
477-59-2456,C,Los Angeles,Normal,Female,Fashion accessories,45.44,7,15.904,0.313289175137104,2013-09-30,11:15:00,Cash,318.08,4.761904762,15.904,9.2,2013,9,30,False,True,333.984,False
727-17-0390,A,Los Angeles,Normal,Female,Food and beverages,63.61,5,15.9025,0.31325865103832806,2014-09-08,12:43:00,Ewallet,318.05,4.761904762,15.9025,4.8,2014,9,8,False,True,333.95250000000004,False
608-27-6295,B,Los Angeles,Member,Male,Electronic accessories,52.89,6,15.867,0.31253624736729646,2013-02-22,17:34:00,Credit Card,317.34,4.761904762,15.867,9.8,2013,2,22,False,True,333.20700000000005,False
146-09-5432,A,San Francisco,Member,Male,Food and beverages,35.04,9,15.768,0.31052165684808153,2014-11-21,19:17:00,Ewallet,315.36,4.761904762,15.768,4.6,2014,11,21,False,True,331.12800000000004,False
118-62-1812,C,Seattle,Member,Female,Home and lifestyle,78.38,4,15.676,0.30864951212315456,2014-03-24,17:56:00,Cash,313.52,4.761904762,15.676,7.9,2014,3,24,False,True,329.19599999999997,False
129-29-8530,A,Colorado Springs,Member,Male,Sports and travel,62.62,5,15.655,0.3082221747402908,2013-12-27,19:15:00,Ewallet,313.1,4.761904762,15.655,7.0,2013,12,27,False,True,328.755,False
799-71-1548,A,San Diego,Member,Male,Electronic accessories,77.72,4,15.544,0.305963391430868,2011-12-21,16:11:00,Credit Card,310.88,4.761904762,15.544,8.8,2011,12,21,False,True,326.42400000000004,False
443-82-0585,A,Camarillo,Member,Female,Health and beauty,77.68,4,15.536,0.305800596237396,2014-10-16,19:54:00,Cash,310.72,4.761904762,15.536,8.4,2014,10,16,False,True,326.25600000000003,False
220-68-6701,A,Tempe,Normal,Female,Home and lifestyle,77.47,4,15.494,0.30494592147166855,2011-10-02,16:36:00,Cash,309.88,4.761904762,15.494,4.2,2011,10,2,False,True,325.374,False
563-91-7120,A,Oakland,Normal,Female,Fashion accessories,61.77,5,15.4425,0.3038979274136931,2014-12-22,13:21:00,Cash,308.85,4.761904762,15.4425,6.7,2014,12,22,False,True,324.2925,False
434-83-9547,C,Los Angeles,Member,Male,Food and beverages,38.47,8,15.388,0.3027888851581657,2013-10-25,11:51:00,Cash,307.76,4.761904762,15.388,7.7,2013,10,25,False,True,323.148,False
796-32-9050,A,Los Angeles,Normal,Male,Food and beverages,51.28,6,15.384,0.30270748756142973,2011-11-23,16:31:00,Cash,307.68,4.761904762,15.384,6.5,2011,11,23,False,True,323.064,False
291-21-5991,B,Los Angeles,Member,Male,Health and beauty,61.29,5,15.3225,0.3014559995116144,2012-11-02,14:28:00,Cash,306.45,4.761904762,15.3225,7.0,2012,11,2,False,True,321.7725,False
588-01-7461,C,Oakland,Normal,Female,Food and beverages,33.98,9,15.291,0.3008149934373187,2014-08-22,10:43:00,Cash,305.82,4.761904762,15.291,4.2,2014,8,22,False,True,321.111,False
827-26-2100,A,Seattle,Member,Male,Home and lifestyle,33.84,9,15.228,0.29953298128872746,2014-03-22,16:21:00,Ewallet,304.56,4.761904762,15.228,8.8,2014,3,22,False,True,319.78800000000007,False
853-23-2453,B,Edmonds,Member,Male,Health and beauty,75.74,4,15.148,0.2979050293540083,2013-08-08,14:35:00,Cash,302.96,4.761904762,15.148,7.6,2013,8,8,False,True,318.108,False
811-35-1094,B,Los Angeles,Member,Male,Electronic accessories,50.45,6,15.135,0.29764048716461644,2013-11-04,15:16:00,Credit Card,302.7,4.761904762,15.135,8.9,2013,11,4,False,True,317.83500000000004,False
728-88-7867,C,San Francisco,Member,Female,Home and lifestyle,75.53,4,15.106,0.2970503545882808,2013-12-03,15:52:00,Ewallet,302.12,4.761904762,15.106,8.3,2013,12,3,False,True,317.226,False
685-64-1609,A,Los Angeles,Member,Female,Fashion accessories,30.14,10,15.07,0.2963177762176572,2013-11-04,12:28:00,Ewallet,301.4,4.761904762,15.07,9.2,2013,11,4,False,True,316.46999999999997,False
558-60-5016,A,Seattle,Normal,Female,Home and lifestyle,33.3,9,14.985,0.2945880772870181,2013-03-23,15:27:00,Ewallet,299.7,4.761904762,14.985,7.2,2013,3,23,False,True,314.685,False
153-58-4872,C,San Diego,Member,Female,Food and beverages,74.89,4,14.978,0.2944456314927302,2011-02-03,15:32:00,Ewallet,299.56,4.761904762,14.978,4.2,2011,2,3,False,True,314.538,False
420-04-7590,B,Eugene,Normal,Male,Home and lifestyle,99.7,3,14.955,0.2939775953114984,2013-11-05,11:29:00,Ewallet,299.1,4.761904762,14.955,4.7,2013,11,5,False,True,314.05500000000006,False
459-45-2396,A,Seattle,Member,Female,Food and beverages,99.6,3,14.94,0.29367235432373856,2011-11-02,18:45:00,Cash,298.8,4.761904762,14.94,5.8,2011,11,2,False,True,313.73999999999995,False
221-25-5073,A,Albuquerque,Normal,Female,Food and beverages,74.66,4,14.932,0.29350955913026666,2011-03-28,10:39:00,Cash,298.64,4.761904762,14.932,8.5,2011,3,28,False,True,313.572,False
846-10-0341,A,Parker,Normal,Female,Fashion accessories,42.57,7,14.8995,0.29284820365678704,2014-12-20,11:51:00,Cash,297.99,4.761904762,14.8995,6.8,2014,12,20,False,True,312.8895,False
695-09-5146,B,Los Angeles,Member,Female,Food and beverages,98.79,3,14.8185,0.2911999023228839,2014-11-07,20:00:00,Ewallet,296.37,4.761904762,14.8185,6.4,2014,11,7,False,True,311.18850000000003,False
370-96-0655,C,Los Angeles,Normal,Female,Fashion accessories,49.32,6,14.796,0.29074204084124416,2014-04-03,13:46:00,Ewallet,295.92,4.761904762,14.796,7.1,2014,4,3,False,True,310.716,False
326-71-2155,C,Olympia,Normal,Female,Sports and travel,73.95,4,14.79,0.2906199444461402,2011-12-08,10:02:00,Cash,295.8,4.761904762,14.79,6.1,2011,12,8,False,True,310.59000000000003,False
269-04-5750,B,San Francisco,Member,Male,Fashion accessories,73.82,4,14.764,0.29009086006735646,2014-05-20,18:31:00,Cash,295.28,4.761904762,14.764,6.7,2014,5,20,False,True,310.044,False
210-67-5886,C,San Francisco,Member,Female,Health and beauty,98.21,3,14.7315,0.28942950459387684,2014-10-03,10:41:00,Credit Card,294.63,4.761904762,14.7315,7.8,2014,10,3,False,True,309.36150000000004,False
647-50-1224,A,Los Angeles,Normal,Female,Fashion accessories,29.42,10,14.71,0.2889919925114211,2014-06-09,16:23:00,Ewallet,294.2,4.761904762,14.71,8.9,2014,6,9,False,True,308.9100000000001,False
274-05-5470,A,Seattle,Member,Female,Food and beverages,73.47,4,14.694,0.28866640212447725,2011-05-28,18:30:00,Cash,293.88,4.761904762,14.694,6.0,2011,5,28,False,True,308.574,False
308-81-0538,A,San Francisco,Normal,Female,Fashion accessories,73.05,4,14.61,0.2869570525930222,2011-10-09,17:16:00,Credit Card,292.2,4.761904762,14.61,4.9,2011,10,9,False,True,306.81,False
130-67-4723,A,Los Angeles,Member,Male,Food and beverages,48.5,6,14.55,0.28573608864198285,2013-11-11,13:57:00,Ewallet,291.0,4.761904762,14.55,9.4,2013,11,11,False,True,305.55,False
364-34-2972,C,San Francisco,Member,Male,Electronic accessories,96.82,3,14.523,0.2851866548640151,2013-12-03,20:37:00,Cash,290.46,4.761904762,14.523,6.7,2013,12,3,False,True,304.983,False
585-11-6748,B,Los Angeles,Member,Male,Sports and travel,96.8,3,14.52,0.2851256066664632,2013-08-16,13:05:00,Cash,290.4,4.761904762,14.52,5.3,2013,8,16,False,True,304.92,False
847-38-7188,B,San Diego,Normal,Female,Food and beverages,96.68,3,14.502,0.28475931748115135,2011-10-21,19:56:00,Ewallet,290.04,4.761904762,14.502,6.4,2011,10,21,False,True,304.54200000000003,False
408-66-6712,C,Los Angeles,Member,Female,Health and beauty,47.71,6,14.313,0.2809132810353774,2013-05-29,14:19:00,Ewallet,286.26,4.761904762,14.313,4.4,2013,5,29,False,True,300.573,False
785-96-0615,B,San Francisco,Member,Female,Electronic accessories,35.74,8,14.296,0.2805673412492496,2011-11-09,15:28:00,Ewallet,285.92,4.761904762,14.296,4.9,2011,11,9,False,True,300.216,False
189-08-9157,C,Los Angeles,Normal,Female,Fashion accessories,31.73,9,14.2785,0.2802112267635298,2011-11-22,16:17:00,Credit Card,285.57,4.761904762,14.2785,5.9,2011,11,22,False,True,299.8485,False
263-87-5680,C,Medford,Member,Female,Home and lifestyle,28.53,10,14.265,0.27993650987454594,2011-02-25,17:38:00,Ewallet,285.3,4.761904762,14.265,7.8,2011,2,25,False,True,299.565,False
427-45-9297,B,North Las Vegas,Member,Female,Home and lifestyle,40.73,7,14.2555,0.279743190582298,2011-06-09,11:01:00,Ewallet,285.11,4.761904762,14.2555,5.4,2011,6,9,False,True,299.36549999999994,False
319-74-2561,A,Gilbert,Member,Female,Electronic accessories,94.64,3,14.196,0.27853240133085067,2014-02-21,16:55:00,Cash,283.92,4.761904762,14.196,5.5,2014,2,21,False,True,298.11600000000004,False
409-49-6995,C,Henderson,Member,Female,Food and beverages,47.27,6,14.181,0.27822716034309086,2014-04-16,10:17:00,Cash,283.62,4.761904762,14.181,8.8,2014,4,16,False,True,297.80100000000004,False
144-51-6085,A,Los Angeles,Member,Male,Home and lifestyle,70.74,4,14.148,0.2775556301700192,2012-04-18,16:05:00,Credit Card,282.96,4.761904762,14.148,4.4,2012,4,18,False,True,297.108,False
886-18-2897,A,Los Angeles,Normal,Female,Food and beverages,56.56,5,14.14,0.2773928349765473,2012-12-14,19:06:00,Credit Card,282.8,4.761904762,14.14,4.5,2012,12,14,False,True,296.94,False
286-01-5402,A,Riverside,Normal,Female,Sports and travel,40.23,7,14.0805,0.2761820457250999,2013-03-14,13:22:00,Cash,281.61,4.761904762,14.0805,9.6,2013,3,14,False,True,295.6905,False
804-38-3935,A,Los Angeles,Member,Male,Electronic accessories,93.78,3,14.067,0.2759073288361161,2014-06-11,11:32:00,Credit Card,281.34,4.761904762,14.067,5.9,2014,6,11,False,True,295.40700000000004,False
689-16-9784,C,Seattle,Normal,Male,Food and beverages,46.77,6,14.031,0.2751747504654925,2014-03-22,13:37:00,Cash,280.62,4.761904762,14.031,6.0,2014,3,22,False,True,294.651,False
789-23-8625,B,Los Angeles,Member,Male,Fashion accessories,93.22,3,13.983,0.274197979304661,2011-04-18,11:45:00,Cash,279.66,4.761904762,13.983,7.2,2011,4,18,False,True,293.643,False
593-65-1552,C,Seattle,Normal,Female,Home and lifestyle,69.81,4,13.962,0.27377064192179723,2013-09-24,20:50:00,Credit Card,279.24,4.761904762,13.962,5.9,2013,9,24,False,True,293.202,False
302-15-2162,C,Los Angeles,Member,Male,Health and beauty,46.53,6,13.959,0.2737095937242453,2013-09-30,10:54:00,Credit Card,279.18,4.761904762,13.959,4.3,2013,9,30,False,True,293.139,False
458-41-1477,C,Aurora,Normal,Female,Health and beauty,46.26,6,13.878,0.27206129239034216,2011-07-04,17:11:00,Credit Card,277.56,4.761904762,13.878,9.5,2011,7,4,False,True,291.438,False
191-10-6171,B,Phoenix,Normal,Female,Fashion accessories,39.62,7,13.867,0.2718374489993183,2013-10-03,13:18:00,Cash,277.34,4.761904762,13.867,7.5,2013,10,3,False,True,291.207,False
235-46-8343,C,Springfield,Member,Male,Food and beverages,27.66,10,13.83,0.2710845212295107,2012-04-14,11:26:00,Credit Card,276.6,4.761904762,13.83,8.9,2012,4,14,False,True,290.43000000000006,False
131-70-8179,A,Vallejo,Member,Female,Health and beauty,92.09,3,13.8135,0.2707487561429749,2011-04-01,16:27:00,Cash,276.27,4.761904762,13.8135,4.2,2011,4,1,False,True,290.0835,False
430-02-3888,B,San Francisco,Normal,Male,Electronic accessories,46.02,6,13.806,0.27059613564909496,2014-11-21,15:55:00,Cash,276.12,4.761904762,13.806,7.1,2014,11,21,False,True,289.92600000000004,False
725-32-9708,B,Los Angeles,Member,Female,Fashion accessories,68.71,4,13.742,0.26929377410131966,2014-02-10,19:01:00,Cash,274.84,4.761904762,13.742,4.1,2014,2,10,False,True,288.582,False
824-88-3614,C,Salem,Normal,Male,Health and beauty,34.31,8,13.724,0.2689274849160079,2013-12-19,15:00:00,Ewallet,274.48,4.761904762,13.724,5.7,2013,12,19,False,True,288.204,False
425-85-2085,B,Oakland,Member,Male,Health and beauty,54.86,5,13.715,0.2687443403233519,2014-08-22,16:48:00,Ewallet,274.3,4.761904762,13.715,9.8,2014,8,22,False,True,288.01500000000004,False
400-80-4065,C,Los Angeles,Member,Male,Health and beauty,68.55,4,13.71,0.268642593327432,2013-11-11,20:21:00,Credit Card,274.2,4.761904762,13.71,9.2,2013,11,11,False,True,287.91,False
239-36-3640,B,Los Angeles,Normal,Male,Electronic accessories,45.35,6,13.605,0.2665059064131131,2012-04-02,13:44:00,Ewallet,272.1,4.761904762,13.605,6.1,2012,4,2,False,True,285.70500000000004,False
316-01-3952,A,San Francisco,Normal,Female,Food and beverages,54.27,5,13.5675,0.2657428039437136,2013-07-20,14:16:00,Ewallet,271.35,4.761904762,13.5675,4.6,2013,7,20,False,True,284.9175,False
832-51-6761,A,Glendale,Normal,Male,Food and beverages,33.88,8,13.552,0.2654273882563617,2014-09-10,20:29:00,Ewallet,271.04,4.761904762,13.552,9.6,2014,9,10,False,True,284.59200000000004,False
597-78-7908,C,Seattle,Normal,Male,Fashion accessories,90.22,3,13.533,0.2650407496718659,2014-05-10,19:39:00,Cash,270.66,4.761904762,13.533,6.2,2014,5,10,False,True,284.193,False
556-41-6224,C,Seattle,Normal,Male,Health and beauty,33.64,8,13.456,0.2634738459346988,2014-10-02,17:10:00,Credit Card,269.12,4.761904762,13.456,9.3,2014,10,2,False,True,282.576,False
882-40-4577,A,Los Angeles,Member,Male,Sports and travel,67.26,4,13.452,0.2633924483379628,2013-11-21,15:28:00,Credit Card,269.04,4.761904762,13.452,8.0,2013,11,21,False,True,282.492,False
670-71-7306,B,San Francisco,Normal,Male,Sports and travel,44.63,6,13.389,0.26211043618937147,2014-01-31,20:08:00,Credit Card,267.78,4.761904762,13.389,5.1,2014,1,31,False,True,281.16900000000004,False
343-61-3544,B,Provo,Member,Male,Sports and travel,26.67,10,13.335,0.2610115686334361,2013-07-16,11:48:00,Cash,266.7,4.761904762,13.335,8.6,2013,7,16,False,True,280.0350000000001,False
720-72-2436,A,Los Angeles,Normal,Male,Food and beverages,66.52,4,13.304,0.26038073725873245,2011-10-31,18:14:00,Ewallet,266.08,4.761904762,13.304,6.9,2011,10,31,False,True,279.384,False
549-59-1358,A,Seattle,Member,Male,Sports and travel,88.63,3,13.2945,0.26018741796648454,2011-03-30,17:36:00,Ewallet,265.89,4.761904762,13.2945,6.0,2011,3,30,False,True,279.1845,False
568-90-5112,C,San Diego,Normal,Male,Health and beauty,66.14,4,13.228,0.2588341829207493,2014-11-06,12:46:00,Credit Card,264.56,4.761904762,13.228,5.6,2014,11,6,False,True,277.788,False
562-12-5430,A,San Francisco,Member,Female,Fashion accessories,88.15,3,13.2225,0.25872226122523734,2014-07-29,10:11:00,Ewallet,264.45,4.761904762,13.2225,7.9,2014,7,29,False,True,277.67250000000007,False
371-85-5789,B,Bellevue,Normal,Male,Health and beauty,87.98,3,13.197,0.25820335154604557,2012-02-06,10:40:00,Ewallet,263.94,4.761904762,13.197,5.1,2012,2,6,False,True,277.137,False
380-94-4661,C,Bakersfield,Member,Male,Electronic accessories,65.94,4,13.188,0.2580202069533897,2014-09-03,13:05:00,Credit Card,263.76,4.761904762,13.188,6.9,2014,9,3,False,True,276.948,False
468-88-0009,A,Salt Lake City,Member,Male,Home and lifestyle,65.94,4,13.188,0.2580202069533897,2013-10-16,10:29:00,Cash,263.76,4.761904762,13.188,6.0,2013,10,16,False,True,276.948,False
641-96-3695,C,San Francisco,Member,Female,Fashion accessories,43.46,6,13.038,0.2549677970757913,2013-11-12,17:55:00,Ewallet,260.76,4.761904762,13.038,8.5,2013,11,12,False,True,273.798,False
342-65-4817,C,Pasadena,Member,Male,Health and beauty,86.8,3,13.02,0.25460150789047953,2013-06-21,16:47:00,Ewallet,260.4,4.761904762,13.02,9.9,2013,6,21,False,True,273.42,False
440-59-5691,C,San Francisco,Member,Female,Health and beauty,37.15,7,13.0025,0.2542453934047597,2011-07-09,13:12:00,Credit Card,260.05,4.761904762,13.0025,7.7,2011,7,9,False,True,273.0525,False
238-49-0436,A,San Francisco,Normal,Male,Health and beauty,32.46,8,12.984,0.2538689295198559,2011-08-15,13:48:00,Credit Card,259.68,4.761904762,12.984,4.9,2011,8,15,False,True,272.66400000000004,False
211-05-0490,C,San Francisco,Member,Female,Electronic accessories,51.92,5,12.98,0.2537875319231199,2014-06-20,13:42:00,Cash,259.6,4.761904762,12.98,7.5,2014,6,20,False,True,272.58000000000004,False
875-46-5808,B,Seattle,Member,Male,Health and beauty,25.9,10,12.95,0.25317704994760026,2013-12-27,14:51:00,Ewallet,259.0,4.761904762,12.95,8.7,2013,12,27,False,True,271.95,False
448-34-8700,B,Great Falls,Member,Male,Home and lifestyle,36.91,7,12.9185,0.25253604387330464,2014-01-23,13:51:00,Ewallet,258.37,4.761904762,12.9185,6.7,2014,1,23,False,True,271.2885,False
852-82-2749,A,Denver,Normal,Male,Sports and travel,64.59,4,12.918,0.25252586917371267,2011-08-23,13:35:00,Ewallet,258.36,4.761904762,12.918,9.3,2011,8,23,False,True,271.278,False
539-21-7227,B,Pasadena,Normal,Female,Sports and travel,51.54,5,12.885,0.25185433900064097,2014-11-22,17:45:00,Cash,257.7,4.761904762,12.885,4.2,2014,11,22,False,True,270.585,False
592-46-1692,C,Los Angeles,Member,Female,Food and beverages,36.77,7,12.8695,0.25153892331328914,2011-04-20,20:10:00,Cash,257.39,4.761904762,12.8695,7.4,2011,4,20,False,True,270.25950000000006,False
235-06-8510,C,Fresno,Member,Male,Home and lifestyle,85.72,3,12.858,0.25130490522267324,2011-11-26,20:59:00,Ewallet,257.16,4.761904762,12.858,5.1,2011,11,26,False,True,270.018,False
797-88-0493,A,Los Angeles,Normal,Female,Health and beauty,64.27,4,12.854,0.25122350762593737,2012-12-14,13:54:00,Cash,257.08,4.761904762,12.854,7.7,2012,12,14,False,True,269.93399999999997,False
470-32-9057,A,Long Beach,Member,Male,Food and beverages,51.34,5,12.835,0.2508368690414416,2012-02-18,15:31:00,Credit Card,256.7,4.761904762,12.835,9.1,2012,2,18,False,True,269.5350000000001,False
288-38-3758,C,Peoria,Member,Female,Fashion accessories,84.87,3,12.7305,0.24871035682671472,2014-06-12,18:30:00,Ewallet,254.61,4.761904762,12.7305,7.4,2014,6,12,False,True,267.3405,False
449-16-6770,A,Fort Collins,Normal,Male,Health and beauty,50.79,5,12.6975,0.24803882665364302,2013-08-23,14:53:00,Credit Card,253.95,4.761904762,12.6975,5.3,2013,8,23,False,True,266.6475,False
345-68-9016,C,Westminster,Member,Female,Sports and travel,31.67,8,12.668,0.24743851937771538,2014-08-08,16:19:00,Credit Card,253.36,4.761904762,12.668,5.6,2014,8,8,False,True,266.028,False
382-25-8917,C,San Diego,Normal,Male,Fashion accessories,42.08,6,12.624,0.2465431458136198,2011-12-26,12:25:00,Cash,252.48,4.761904762,12.624,8.9,2011,12,26,False,True,265.104,False
